text,label,intent_name,conversations
i just sent money but the person i sent it to doesn't see it. what happened?,66,transfer_not_received_by_recipient,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i just sent money but the person i sent it to doesn't see it. what happened?\""""}, {""role"": ""assistant"", ""content"": ""transfer_not_received_by_recipient""}]"
what's going on with my balance? shouldn't it be a bit higher since i deposited a cheque a day ago?,6,balance_not_updated_after_cheque_or_cash_deposit,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what's going on with my balance? shouldn't it be a bit higher since i deposited a cheque a day ago?\""""}, {""role"": ""assistant"", ""content"": ""balance_not_updated_after_cheque_or_cash_deposit""}]"
can i give a second card for this account to my daughter?,39,getting_spare_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""can i give a second card for this account to my daughter?\""""}, {""role"": ""assistant"", ""content"": ""getting_spare_card""}]"
how long does it take for money to reach my account?,5,balance_not_updated_after_bank_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long does it take for money to reach my account?\""""}, {""role"": ""assistant"", ""content"": ""balance_not_updated_after_bank_transfer""}]"
i need to make multiple disposable cards in a day.,29,disposable_card_limits,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need to make multiple disposable cards in a day.\""""}, {""role"": ""assistant"", ""content"": ""disposable_card_limits""}]"
which atm's can i use to make a withdrawal?,3,atm_support,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""which atm's can i use to make a withdrawal?\""""}, {""role"": ""assistant"", ""content"": ""atm_support""}]"
why isn't my google top-up pay working?,2,apple_pay_or_google_pay,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""why isn't my google top-up pay working?\""""}, {""role"": ""assistant"", ""content"": ""apple_pay_or_google_pay""}]"
is a tracking number available for the card that was just sent?,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""is a tracking number available for the card that was just sent?\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
my cards were stolen,42,lost_or_stolen_phone,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""my cards were stolen\""""}, {""role"": ""assistant"", ""content"": ""lost_or_stolen_phone""}]"
what is the process for activating a new card.,0,activate_my_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the process for activating a new card.\""""}, {""role"": ""assistant"", ""content"": ""activate_my_card""}]"
will i be charged a fee to top up using a debit or credit card?,57,top_up_by_card_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""will i be charged a fee to top up using a debit or credit card?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_card_charge""}]"
the amount of cash i received was not the full amount,75,wrong_amount_of_cash_received,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""the amount of cash i received was not the full amount\""""}, {""role"": ""assistant"", ""content"": ""wrong_amount_of_cash_received""}]"
how can i open an account for my children?,1,age_limit,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how can i open an account for my children?\""""}, {""role"": ""assistant"", ""content"": ""age_limit""}]"
how can i tell where the money came from?,70,verify_source_of_funds,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how can i tell where the money came from?\""""}, {""role"": ""assistant"", ""content"": ""verify_source_of_funds""}]"
"while getting cash, i was charged a fee.",19,cash_withdrawal_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""while getting cash, i was charged a fee.\""""}, {""role"": ""assistant"", ""content"": ""cash_withdrawal_charge""}]"
can i edit my details?,30,edit_personal_details,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""can i edit my details?\""""}, {""role"": ""assistant"", ""content"": ""edit_personal_details""}]"
i was expecting my new card by now.,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i was expecting my new card by now.\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
i am still waiting for verification. can i use my account before i am verified?,74,why_verify_identity,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i am still waiting for verification. can i use my account before i am verified?\""""}, {""role"": ""assistant"", ""content"": ""why_verify_identity""}]"
do i have a say when it's delivered?,12,card_delivery_estimate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""do i have a say when it's delivered?\""""}, {""role"": ""assistant"", ""content"": ""card_delivery_estimate""}]"
is there a way to change name?,30,edit_personal_details,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""is there a way to change name?\""""}, {""role"": ""assistant"", ""content"": ""edit_personal_details""}]"
what is the exchange fee that is charged?,31,exchange_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the exchange fee that is charged?\""""}, {""role"": ""assistant"", ""content"": ""exchange_charge""}]"
where can i deposit cash to top up?,58,top_up_by_cash_or_cheque,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""where can i deposit cash to top up?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_cash_or_cheque""}]"
are there age requirements,1,age_limit,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""are there age requirements\""""}, {""role"": ""assistant"", ""content"": ""age_limit""}]"
my card has been found. is there any way for me to put it back into the app?,13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""my card has been found. is there any way for me to put it back into the app?\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
i need an atm right now!,3,atm_support,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need an atm right now!\""""}, {""role"": ""assistant"", ""content"": ""atm_support""}]"
i'm not sure why my card didn't work,25,declined_card_payment,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i'm not sure why my card didn't work\""""}, {""role"": ""assistant"", ""content"": ""declined_card_payment""}]"
"hi, i am unable to see transaction in my account which i made couples of hours ago from my uk account. please help me in this.",5,balance_not_updated_after_bank_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""hi, i am unable to see transaction in my account which i made couples of hours ago from my uk account. please help me in this.\""""}, {""role"": ""assistant"", ""content"": ""balance_not_updated_after_bank_transfer""}]"
what should i do if i think someone is using my card without my permission?,22,compromised_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what should i do if i think someone is using my card without my permission?\""""}, {""role"": ""assistant"", ""content"": ""compromised_card""}]"
how can i create another card linked to this account?,39,getting_spare_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how can i create another card linked to this account?\""""}, {""role"": ""assistant"", ""content"": ""getting_spare_card""}]"
could you tell me why my top up isn't showing in my wallet?,62,topping_up_by_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""could you tell me why my top up isn't showing in my wallet?\""""}, {""role"": ""assistant"", ""content"": ""topping_up_by_card""}]"
what is the exchange rate for foreign atms,76,wrong_exchange_rate_for_cash_withdrawal,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the exchange rate for foreign atms\""""}, {""role"": ""assistant"", ""content"": ""wrong_exchange_rate_for_cash_withdrawal""}]"
why does my statement show various transaction times?,63,transaction_charged_twice,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""why does my statement show various transaction times?\""""}, {""role"": ""assistant"", ""content"": ""transaction_charged_twice""}]"
there is a pending transaction on my account for when i tried to get money from the atm earlier and it did not work. can you fix this?,46,pending_cash_withdrawal,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""there is a pending transaction on my account for when i tried to get money from the atm earlier and it did not work. can you fix this?\""""}, {""role"": ""assistant"", ""content"": ""pending_cash_withdrawal""}]"
i lost my card. can you help me?,41,lost_or_stolen_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i lost my card. can you help me?\""""}, {""role"": ""assistant"", ""content"": ""lost_or_stolen_card""}]"
the transfer to my beneficiary has not gone through,7,beneficiary_not_allowed,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""the transfer to my beneficiary has not gone through\""""}, {""role"": ""assistant"", ""content"": ""beneficiary_not_allowed""}]"
somebody stole my wallet and is using my card! can you do something so they can't keep taking my money?,20,cash_withdrawal_not_recognised,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""somebody stole my wallet and is using my card! can you do something so they can't keep taking my money?\""""}, {""role"": ""assistant"", ""content"": ""cash_withdrawal_not_recognised""}]"
$1 charge in transaction.,34,extra_charge_on_statement,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""$1 charge in transaction.\""""}, {""role"": ""assistant"", ""content"": ""extra_charge_on_statement""}]"
how do i terminate my account.,55,terminate_account,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how do i terminate my account.\""""}, {""role"": ""assistant"", ""content"": ""terminate_account""}]"
i need my card delivered as soon as possible.,12,card_delivery_estimate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i need my card delivered as soon as possible.\""""}, {""role"": ""assistant"", ""content"": ""card_delivery_estimate""}]"
how long does it take for me to get my new card?,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long does it take for me to get my new card?\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
what if i don't verify my identity?,74,why_verify_identity,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what if i don't verify my identity?\""""}, {""role"": ""assistant"", ""content"": ""why_verify_identity""}]"
i want my card i just received to show up in the app. how do i do that?,13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i want my card i just received to show up in the app. how do i do that?\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
i don't recognize a charge on my statement.,16,card_payment_not_recognised,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i don't recognize a charge on my statement.\""""}, {""role"": ""assistant"", ""content"": ""card_payment_not_recognised""}]"
what is the extra fee on my statement?,34,extra_charge_on_statement,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the extra fee on my statement?\""""}, {""role"": ""assistant"", ""content"": ""extra_charge_on_statement""}]"
any charges applicable for new card?,23,contactless_not_working,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""any charges applicable for new card?\""""}, {""role"": ""assistant"", ""content"": ""contactless_not_working""}]"
have you sent out my card yet?,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""have you sent out my card yet?\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
can i receive payments in another currency?,50,receiving_money,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""can i receive payments in another currency?\""""}, {""role"": ""assistant"", ""content"": ""receiving_money""}]"
when will i get a virtual card? i haven't gotten one yet,40,getting_virtual_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""when will i get a virtual card? i haven't gotten one yet\""""}, {""role"": ""assistant"", ""content"": ""getting_virtual_card""}]"
the card payment i made didn't work.,25,declined_card_payment,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""the card payment i made didn't work.\""""}, {""role"": ""assistant"", ""content"": ""declined_card_payment""}]"
i can't find the pin.,38,get_physical_card,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i can't find the pin.\""""}, {""role"": ""assistant"", ""content"": ""get_physical_card""}]"
where do i go to reset the passcode?,44,passcode_forgotten,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""where do i go to reset the passcode?\""""}, {""role"": ""assistant"", ""content"": ""passcode_forgotten""}]"
"hello, i have recently made a purchase and have decided to cancel my purchase. is there any way that you can cancel that transaction for me so i can get the money back? it's very important.",52,request_refund,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""hello, i have recently made a purchase and have decided to cancel my purchase. is there any way that you can cancel that transaction for me so i can get the money back? it's very important.\""""}, {""role"": ""assistant"", ""content"": ""request_refund""}]"
i shouldn't be charged any fee for transferring .,64,transfer_fee_charged,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i shouldn't be charged any fee for transferring .\""""}, {""role"": ""assistant"", ""content"": ""transfer_fee_charged""}]"
i've already tried 5 times to complete a transfer that's just standard. what's the deal? is your system down at this time?,35,failed_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i've already tried 5 times to complete a transfer that's just standard. what's the deal? is your system down at this time?\""""}, {""role"": ""assistant"", ""content"": ""failed_transfer""}]"
how long should it take for my new card to arrive in them mail? what should i do if i never receive it?,11,card_arrival,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long should it take for my new card to arrive in them mail? what should i do if i never receive it?\""""}, {""role"": ""assistant"", ""content"": ""card_arrival""}]"
i used this account a lot during the last month to manage my payments for my new place abroad. seems that suddenly fees have increased? shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,64,transfer_fee_charged,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i used this account a lot during the last month to manage my payments for my new place abroad. seems that suddenly fees have increased? shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!\""""}, {""role"": ""assistant"", ""content"": ""transfer_fee_charged""}]"
when do i activate auto top-up?,4,automatic_top_up,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""when do i activate auto top-up?\""""}, {""role"": ""assistant"", ""content"": ""automatic_top_up""}]"
i withdrew cash and dont see it reflected on the balance,46,pending_cash_withdrawal,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i withdrew cash and dont see it reflected on the balance\""""}, {""role"": ""assistant"", ""content"": ""pending_cash_withdrawal""}]"
what should i do once my card expires?,9,card_about_to_expire,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what should i do once my card expires?\""""}, {""role"": ""assistant"", ""content"": ""card_about_to_expire""}]"
the exchange rate for case abroad is applied wrong.,76,wrong_exchange_rate_for_cash_withdrawal,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""the exchange rate for case abroad is applied wrong.\""""}, {""role"": ""assistant"", ""content"": ""wrong_exchange_rate_for_cash_withdrawal""}]"
do you think you're asking for too much information about me?,74,why_verify_identity,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""do you think you're asking for too much information about me?\""""}, {""role"": ""assistant"", ""content"": ""why_verify_identity""}]"
what is the exchange rate when i get cash,76,wrong_exchange_rate_for_cash_withdrawal,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what is the exchange rate when i get cash\""""}, {""role"": ""assistant"", ""content"": ""wrong_exchange_rate_for_cash_withdrawal""}]"
the seller of the items i bought online the other day hasn't received the eu transfer yet. how long do these usually take?,48,pending_transfer,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""the seller of the items i bought online the other day hasn't received the eu transfer yet. how long do these usually take?\""""}, {""role"": ""assistant"", ""content"": ""pending_transfer""}]"
how long does it take to get my card i am in a rush,12,card_delivery_estimate,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""how long does it take to get my card i am in a rush\""""}, {""role"": ""assistant"", ""content"": ""card_delivery_estimate""}]"
need a new passcode.,44,passcode_forgotten,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""need a new passcode.\""""}, {""role"": ""assistant"", ""content"": ""passcode_forgotten""}]"
"lost card found, want to put it back in app",13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""lost card found, want to put it back in app\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
where can i top my card for free?,57,top_up_by_card_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""where can i top my card for free?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_card_charge""}]"
"i found my card, am i able to put it back into the app?",13,card_linking,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""i found my card, am i able to put it back into the app?\""""}, {""role"": ""assistant"", ""content"": ""card_linking""}]"
what fees to you have for top ups?,57,top_up_by_card_charge,"[{""role"": ""system"", ""content"": ""You are a banking customer service intent classifier. Given a customer message, classify it into exactly one of the 77 banking intent categories. Respond with ONLY the intent label name, nothing else.""}, {""role"": ""user"", ""content"": ""Classify the intent of this banking message:\n\n\""what fees to you have for top ups?\""""}, {""role"": ""assistant"", ""content"": ""top_up_by_card_charge""}]"
